id,renewal,incentives
649,0.9861238324880875,669.7021831041291
81136,0.9794250731844648,1122.4674094770176
70762,0.9213318547855881,1099.4136528604915
53935,0.9695178898262379,834.5699554527095
15476,0.9598123221862996,1040.7491709694768
64797,0.9811370033010706,1123.0817528611742
67412,0.5789583474703996,497.12107974863176
44241,0.8683413135552978,795.5563487571701
5069,0.9855298199935736,1187.3118539926513
16615,0.9875107656565733,1467.7525228113382
84281,0.9806759576451971,1329.498036487203
82623,0.9703956236066136,350.2844560727233
86475,0.6771604859275266,984.7479099286892
68263,0.9060420551506708,331.04423628213954
113135,0.9488599793121196,343.9542359179886
45532,0.9681329825667904,1282.1533838734765
102161,0.9882963620203452,960.2903029131064
84789,0.35314836060358873,1100.3243917861528
62398,0.9651550032113856,1116.8849993220122
70148,0.9683454814278312,663.580313116268
102487,0.892946660922177,1149.868730638813
100513,0.9164220866715466,1097.4212542036857
92702,0.9288844517553864,838.5865688265637
25051,0.8295590149763402,986.6749357028403
92920,0.9848399576743041,1187.0698329949187
25520,0.9471194289395132,1109.7866370649922
81869,0.9628083682409732,1580.675335035385
75402,0.9829199485720108,958.2337926220523
34053,0.7675879826706564,285.6949938329042
21191,0.9779068071389788,1047.6502893581276
10864,0.9812008833412056,838.8392872951712
6349,0.9658260220432706,951.8165975796013
85213,0.9738608124946252,954.8597075799587
17255,0.928356227590794,819.1504409840145
108351,0.9021739043415896,639.909650300803
51437,0.9617065576391358,1115.5545867507053
88629,0.8434037774133261,1271.6334450818442
85367,0.9854032699216844,354.62257128405463
12313,0.9392664976732178,341.1036552524724
71659,0.9695518891452632,1118.5985179931542
35142,0.9824267690096246,839.2832997004698
62988,0.9790594776047624,1286.489334649799
8793,0.9446140307326676,655.2521580279989
11433,0.9841126893445392,1050.0146706769488
30586,0.9816535472283088,1287.4999916877764
53012,0.9730722501696414,665.2369663558271
87924,0.971388643875434,953.9708804048913
106177,0.9706640171884972,1119.0142572728776
63058,0.938101657686222,1269.9898008810521
99537,0.9407482606553926,1169.6611904360482
35336,0.8935336456800079,1293.6616562925547
78691,0.9201893081302928,335.36039420709085
16161,0.9684647812410389,1044.0690875122018
94318,0.9724828290448829,835.6603157083894
96583,0.9824202672105576,668.4352702748707
104560,0.942770547016274,843.853725596075
19638,0.9885507248869532,1438.4789590933108
26080,0.959211981172726,1114.5770980685295
113482,0.9794248900836441,956.9463398263395
82175,0.9756829410851652,666.1269218505074
1239,0.9714297962298034,664.639915254924
32521,0.7174491014810713,1006.0784123522956
68529,0.987723801491042,960.0629790913482
38882,0.13853782775664186,231.1134876990943
8299,0.9870960447117966,670.0280009099276
98521,0.9568322286949638,1176.1225200211097
47257,0.9580613402838848,948.8591923456613
42445,0.9577623922734224,1176.4605578600351
104700,0.34129808123513194,797.1379905138255
109204,0.9775963692798888,1184.2121707836563
20138,0.7431120302126176,946.2410162798076
28468,0.9830150260118184,1368.9568728729419
94964,0.9743678285117144,1237.0083354205244
59773,0.925823150417708,648.5431006276822
17261,0.98718102855073,1289.647171834342
9570,0.8974408967246256,638.155776123673
55159,0.725727437501385,733.0775699973796
82480,0.9708341176918964,664.4406462985153
51225,0.7742399081575404,871.5967153990176
53176,0.8343461338920588,308.2952167365082
82883,0.97908387096757,667.2851474047445
63590,0.9762828308737138,1285.4809865837183
50906,0.9573206666972612,1176.290836373732
21635,0.8747486681568176,1079.924708024298
84000,0.8918939750339625,805.0002902886292
79029,0.9853302397061924,1289.0463242745257
60256,0.9827689265113421,1240.325204092887
110660,0.8872460525686465,634.3613015589377
51023,0.9804393506190252,1367.942981440747
99146,0.9418435110217626,1107.6925771962665
93878,0.9781611054781256,837.7294627553674
93845,0.9760055847952468,666.2279886103286
5364,0.1151022533300967,1.0
106612,0.9615062332752066,1041.3294599306832
79928,0.9821308338651168,1049.1739017196928
94761,0.9785795577307748,1328.8139416525783
7126,0.9645647459222688,1116.673412360917
82176,0.9506347221989088,1037.1372633499805
53475,0.7236839113959778,936.5568299554758
88108,0.9906217283279996,1291.0134416414064
65166,0.9720440126217552,350.759124448965
65378,0.9521249456325852,828.1413288760386
47119,0.9697003388700326,1118.6584605911435
64338,0.9867136415004204,1370.4064718772854
48872,0.9319503943494504,650.7401198897383
26061,0.9881570703128518,1242.4344051038877
78191,0.9828962165552416,1049.5603644981616
108224,0.9838981813245534,1124.1679102223084
47646,0.8738568922954868,321.0090584275759
63423,0.9770626376697652,1121.53366337804
109453,0.9466338170895342,944.4704121334742
43299,0.9871314917388312,959.819934717629
86879,0.97466336167355,955.148160217481
51882,0.9766294417436072,1183.8102415845337
84497,0.37787591717362257,774.9602915848161
19699,0.9085046762587012,1300.0938406081314
52164,0.9469701502275848,1109.7207217266748
36055,0.9247063809394368,817.7742391539787
17844,0.9806223677071404,1368.0249396269685
12006,0.9769359195465248,1047.296014525415
51731,0.9856802929208316,1050.618502000636
101823,0.914223778707715,1022.6073690139366
70611,0.9799577142125756,1185.1253454186983
57291,0.738259579560793,1016.6774321173042
3315,0.9294482474344276,1102.7125016558232
6841,0.9479937527525676,945.0113630029794
95636,0.7659556967262366,867.7481826432874
89508,0.9855067446385392,959.2330510142641
78357,0.9710641556095138,1045.015899398715
30363,0.9867098592964578,1187.7802541039332
65880,0.975262837491779,1120.8248099746486
79166,0.923012174119541,817.1172829929158
16883,0.8552775583225609,1133.589979902066
